collection_year,year,unitid,institution_label,cohort,family,geography,offense_code,offense_label,count,observed_sum,campus_count,numeric_campus_count,corroborated_no_housing_campus_count,unresolved_campus_count,corroborated_no_housing_campus_ids,status,scope,source_vintage_caveat
2025,2024,215062,Pennsylvania,Ivy League,criminal_offenses,residential_facilities,MURD,Murder/nonnegligent manslaughter,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,criminal_offenses,residential_facilities,NEG_M,Negligent manslaughter,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,criminal_offenses,residential_facilities,RAPE,Rape,2,2,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,criminal_offenses,residential_facilities,ROBBE,Robbery,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,criminal_offenses,residential_facilities,STATR,Statutory rape,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,criminal_offenses,residential_facilities,VEHIC,Motor vehicle theft,3,3,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,disciplinary_referrals,residential_facilities,DRUG,Drug law violations,17,17,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,disciplinary_referrals,residential_facilities,LIQUOR,Liquor law violations,151,151,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,disciplinary_referrals,residential_facilities,WEAPON,Weapons law violations,6,6,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,AGG_A,Aggravated assault,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,ARSON,Arson,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,BURGLA,Burglary,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,FOND,Fondling,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,INCE,Incest,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,INTIM,Intimidation,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,LAR_T,Larceny-theft,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,MURD,Murder/nonnegligent manslaughter,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,RAPE,Rape,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,ROBBE,Robbery,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,SIM_A,Simple assault,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,STAT,Statutory rape,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,VANDAL,Destruction/damage/vandalism,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,hate_crimes,residential_facilities,VEHIC,Motor vehicle theft,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,vawa,residential_facilities,DATING,Dating violence,1,1,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,vawa,residential_facilities,DOMEST,Domestic violence,1,1,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,215062,Pennsylvania,Ivy League,vawa,residential_facilities,STALK,Stalking,0,0,6,2,4,0,215062003;215062005;215062006;215062007,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,arrests,residential_facilities,DRUG,Drug law violations,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,arrests,residential_facilities,LIQUOR,Liquor law violations,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,arrests,residential_facilities,WEAPON,Weapons law violations,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,AGG_A,Aggravated assault,1,1,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,ARSON,Arson,3,3,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,BURGLA,Burglary,4,4,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,FONDL,Fondling,2,2,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,INCES,Incest,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,MURD,Murder/nonnegligent manslaughter,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,NEG_M,Negligent manslaughter,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,RAPE,Rape,9,9,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,ROBBE,Robbery,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,STATR,Statutory rape,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,criminal_offenses,residential_facilities,VEHIC,Motor vehicle theft,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,disciplinary_referrals,residential_facilities,DRUG,Drug law violations,8,8,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,disciplinary_referrals,residential_facilities,LIQUOR,Liquor law violations,62,62,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,disciplinary_referrals,residential_facilities,WEAPON,Weapons law violations,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,AGG_A,Aggravated assault,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,ARSON,Arson,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,BURGLA,Burglary,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,FOND,Fondling,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,INCE,Incest,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,INTIM,Intimidation,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,LAR_T,Larceny-theft,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,MURD,Murder/nonnegligent manslaughter,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,RAPE,Rape,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,ROBBE,Robbery,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,SIM_A,Simple assault,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,STAT,Statutory rape,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,VANDAL,Destruction/damage/vandalism,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,hate_crimes,residential_facilities,VEHIC,Motor vehicle theft,0,0,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,vawa,residential_facilities,DATING,Dating violence,1,1,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,vawa,residential_facilities,DOMEST,Domestic violence,5,5,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,217156,Brown,Ivy League,vawa,residential_facilities,STALK,Stalking,5,5,1,1,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,228778,Texas Austin,Additional public,arrests,residential_facilities,DRUG,Drug law violations,8,8,7,3,4,0,228778002;228778007;228778010;228778011,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,228778,Texas Austin,Additional public,arrests,residential_facilities,LIQUOR,Liquor law violations,3,3,7,3,4,0,228778002;228778007;228778010;228778011,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,228778,Texas Austin,Additional public,arrests,residential_facilities,WEAPON,Weapons law violations,4,4,7,3,4,0,228778002;228778007;228778010;228778011,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,228778,Texas Austin,Additional public,criminal_offenses,residential_facilities,AGG_A,Aggravated assault,1,1,7,3,4,0,228778002;228778007;228778010;228778011,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,228778,Texas Austin,Additional public,criminal_offenses,residential_facilities,ARSON,Arson,0,0,7,3,4,0,228778002;228778007;228778010;228778011,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,228778,Texas Austin,Additional public,criminal_offenses,residential_facilities,BURGLA,Burglary,2,2,7,3,4,0,228778002;228778007;228778010;228778011,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,228778,Texas Austin,Additional public,criminal_offenses,residential_facilities,FONDL,Fondling,1,1,7,3,4,0,228778002;228778007;228778010;228778011,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,228778,Texas Austin,Additional public,criminal_offenses,residential_facilities,INCES,Incest,0,0,7,3,4,0,228778002;228778007;228778010;228778011,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,228778,Texas Austin,Additional public,criminal_offenses,residential_facilities,MURD,Murder/nonnegligent manslaughter,0,0,7,3,4,0,228778002;228778007;228778010;228778011,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,228778,Texas Austin,Additional public,criminal_offenses,residential_facilities,NEG_M,Negligent manslaughter,0,0,7,3,4,0,228778002;228778007;228778010;228778011,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
