unitid,campus_id,label,branch,year,source_year_filter,on_campus_availability,housing_availability,current_api_survey_year,current_api_country,current_api_is_us,current_api_housing_declaration,historical_blank_interpretation,source_url
193900,193900008,NYU,NYU Prague,2024,1,reported_numeric,blank_source_cell,2024,Czech Republic,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900008
193900,193900009,NYU,NYU Berlin - Academic Center,2022,1,reported_numeric,blank_source_cell,2024,Germany,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900009
193900,193900009,NYU,NYU Berlin - Academic Center,2023,1,reported_numeric,blank_source_cell,2024,Germany,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900009
193900,193900009,NYU,NYU Berlin - Academic Center,2024,1,reported_numeric,blank_source_cell,2024,Germany,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900009
193900,193900012,NYU,NYU Buenos Aires,2022,1,reported_numeric,blank_source_cell,2024,Argentina,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900012
193900,193900012,NYU,NYU Buenos Aires,2023,1,reported_numeric,blank_source_cell,2024,Argentina,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900012
193900,193900012,NYU,NYU Buenos Aires,2024,1,reported_numeric,blank_source_cell,2024,Argentina,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900012
193900,193900013,NYU,NYU Shanghai,2022,1,reported_numeric,blank_source_cell,2024,China,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900013
193900,193900013,NYU,NYU Shanghai,2023,1,reported_numeric,blank_source_cell,2024,China,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900013
193900,193900013,NYU,NYU Shanghai,2024,1,reported_numeric,blank_source_cell,2024,China,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900013
193900,193900014,NYU,NYU in Tel Aviv,2022,1,reported_numeric,reported_numeric,2024,Israel,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900014
193900,193900014,NYU,NYU in Tel Aviv,2023,1,reported_numeric,reported_numeric,2024,Israel,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900014
193900,193900014,NYU,NYU in Tel Aviv,2024,1,reported_numeric,reported_numeric,2024,Israel,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900014
193900,193900016,NYU,NYU Abu Dhabi,2022,1,reported_numeric,reported_numeric,2024,United Arab Emirates,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900016
193900,193900016,NYU,NYU Abu Dhabi,2023,1,reported_numeric,reported_numeric,2024,United Arab Emirates,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900016
193900,193900016,NYU,NYU Abu Dhabi,2024,1,reported_numeric,reported_numeric,2024,United Arab Emirates,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900016
193900,193900017,NYU,NYU Sydney,2022,1,reported_numeric,reported_numeric,2024,Australia,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900017
193900,193900017,NYU,NYU Sydney,2023,1,reported_numeric,reported_numeric,2024,Australia,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900017
193900,193900017,NYU,NYU Sydney,2024,1,reported_numeric,reported_numeric,2024,Australia,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900017
193900,193900018,NYU,"NYU Washington, DC",2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900018
193900,193900018,NYU,"NYU Washington, DC",2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900018
193900,193900018,NYU,"NYU Washington, DC",2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900018
193900,193900019,NYU,NYU Brooklyn Commons,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900019
193900,193900019,NYU,NYU Brooklyn Commons,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900019
193900,193900019,NYU,NYU Brooklyn Commons,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900019
193900,193900023,NYU,NYU Grossman Long Island School of Medicine,2022,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900023
193900,193900023,NYU,NYU Grossman Long Island School of Medicine,2023,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900023
193900,193900023,NYU,NYU Grossman Long Island School of Medicine,2024,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900023
193900,193900024,NYU,NYU Los Angeles,2022,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900024
193900,193900024,NYU,NYU Los Angeles,2023,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900024
193900,193900024,NYU,NYU Los Angeles,2024,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900024
193900,193900025,NYU,NYU Langone Hospital - Brooklyn,2022,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900025
193900,193900025,NYU,NYU Langone Hospital - Brooklyn,2023,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900025
193900,193900025,NYU,NYU Langone Hospital - Brooklyn,2024,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900025
193900,193900026,NYU,NYU Berlin St. Agnes,2022,1,reported_numeric,blank_source_cell,2024,Germany,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900026
193900,193900026,NYU,NYU Berlin St. Agnes,2023,1,reported_numeric,blank_source_cell,2024,Germany,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900026
193900,193900026,NYU,NYU Berlin St. Agnes,2024,1,reported_numeric,blank_source_cell,2024,Germany,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900026
193900,193900027,NYU,NYU Kips Bay,2022,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900027
193900,193900027,NYU,NYU Kips Bay,2023,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900027
